単語,重要度,該当文章
呼び出す,0.3277140286636198,片倉真二先生、誹謗中傷の件で警察に呼び出される　3 DMで勝部さんの過去発言が大量に届く ://./IfNB4VQ7V / 
大量,0.35980583882972955,片倉真二先生、誹謗中傷の件で警察に呼び出される　3 DMで勝部さんの過去発言が大量に届く ://./IfNB4VQ7V / 
届く,0.3365539764646708,片倉真二先生、誹謗中傷の件で警察に呼び出される　3 DMで勝部さんの過去発言が大量に届く ://./IfNB4VQ7V / 
発言,0.27683060773869494,片倉真二先生、誹謗中傷の件で警察に呼び出される　3 DMで勝部さんの過去発言が大量に届く ://./IfNB4VQ7V / 
誹謗,0.2322322459367176,片倉真二先生、誹謗中傷の件で警察に呼び出される　3 DMで勝部さんの過去発言が大量に届く ://./IfNB4VQ7V / 
警察,0.21974664266588936,片倉真二先生、誹謗中傷の件で警察に呼び出される　3 DMで勝部さんの過去発言が大量に届く ://./IfNB4VQ7V / 
過去,0.3470094155640701,片倉真二先生、誹謗中傷の件で警察に呼び出される　3 DMで勝部さんの過去発言が大量に届く ://./IfNB4VQ7V / 
kampaniya,0.2371777411770798,片倉真二先生、誹謗中傷の件で警察に呼び出される　4 警察から連絡が来て、刑事告訴されると思ったのでカンパを集める ://./SYDllEIbv / 
カタクラ,0.2371777411770798,片倉真二先生、誹謗中傷の件で警察に呼び出される　4 警察から連絡が来て、刑事告訴されると思ったのでカンパを集める ://./SYDllEIbv / 
カンパ,0.2371777411770798,片倉真二先生、誹謗中傷の件で警察に呼び出される　4 警察から連絡が来て、刑事告訴されると思ったのでカンパを集める ://./SYDllEIbv / 
シンジ,0.2371777411770798,片倉真二先生、誹謗中傷の件で警察に呼び出される　4 警察から連絡が来て、刑事告訴されると思ったのでカンパを集める ://./SYDllEIbv / 
中傷,0.1997393161827408,片倉真二先生、誹謗中傷の件で警察に呼び出される　4 警察から連絡が来て、刑事告訴されると思ったのでカンパを集める ://./SYDllEIbv / 
先生,0.19610226022567348,片倉真二先生、誹謗中傷の件で警察に呼び出される　4 警察から連絡が来て、刑事告訴されると思ったのでカンパを集める ://./SYDllEIbv / 
刑事,0.25626253602159865,片倉真二先生、誹謗中傷の件で警察に呼び出される　4 警察から連絡が来て、刑事告訴されると思ったのでカンパを集める ://./SYDllEIbv / 
告訴,0.28067905897676243,片倉真二先生、誹謗中傷の件で警察に呼び出される　4 警察から連絡が来て、刑事告訴されると思ったのでカンパを集める ://./SYDllEIbv / 
呼び出す,0.28739444482076215,片倉真二先生、誹謗中傷の件で警察に呼び出される　4 警察から連絡が来て、刑事告訴されると思ったのでカンパを集める ://./SYDllEIbv / 
思う,0.17305365541359807,片倉真二先生、誹謗中傷の件で警察に呼び出される　4 警察から連絡が来て、刑事告訴されると思ったのでカンパを集める ://./SYDllEIbv / 
来る,0.2010125662102971,片倉真二先生、誹謗中傷の件で警察に呼び出される　4 警察から連絡が来て、刑事告訴されると思ったのでカンパを集める ://./SYDllEIbv / 
為る,0.08772572581185108,片倉真二先生、誹謗中傷の件で警察に呼び出される　4 警察から連絡が来て、刑事告訴されると思ったのでカンパを集める ://./SYDllEIbv / 
誹謗,0.20366005588051544,片倉真二先生、誹謗中傷の件で警察に呼び出される　4 警察から連絡が来て、刑事告訴されると思ったのでカンパを集める ://./SYDllEIbv / 
警察,0.3854211833879941,片倉真二先生、誹謗中傷の件で警察に呼び出される　4 警察から連絡が来て、刑事告訴されると思ったのでカンパを集める ://./SYDllEIbv / 
連絡,0.3300056386790858,片倉真二先生、誹謗中傷の件で警察に呼び出される　4 警察から連絡が来て、刑事告訴されると思ったのでカンパを集める ://./SYDllEIbv / 
集める,0.3043158656963657,片倉真二先生、誹謗中傷の件で警察に呼び出される　4 警察から連絡が来て、刑事告訴されると思ったのでカンパを集める ://./SYDllEIbv / 
kampaniya,0.24589135428745648,片倉真二先生、誹謗中傷の件で警察に呼び出される　5 集めたカンパ200万円はWBPCに訴えられたときのために一応「お預かりする」お金 ://./mMZGkDfgVf / 
カタクラ,0.24589135428745648,片倉真二先生、誹謗中傷の件で警察に呼び出される　5 集めたカンパ200万円はWBPCに訴えられたときのために一応「お預かりする」お金 ://./mMZGkDfgVf / 
カンパ,0.24589135428745648,片倉真二先生、誹謗中傷の件で警察に呼び出される　5 集めたカンパ200万円はWBPCに訴えられたときのために一応「お預かりする」お金 ://./mMZGkDfgVf / 
シンジ,0.24589135428745648,片倉真二先生、誹謗中傷の件で警察に呼び出される　5 集めたカンパ200万円はWBPCに訴えられたときのために一応「お預かりする」お金 ://./mMZGkDfgVf / 
一応,0.34212963246290967,片倉真二先生、誹謗中傷の件で警察に呼び出される　5 集めたカンパ200万円はWBPCに訴えられたときのために一応「お預かりする」お金 ://./mMZGkDfgVf / 
中傷,0.2070774884560325,片倉真二先生、誹謗中傷の件で警察に呼び出される　5 集めたカンパ200万円はWBPCに訴えられたときのために一応「お預かりする」お金 ://./mMZGkDfgVf / 
先生,0.20330681161905717,片倉真二先生、誹謗中傷の件で警察に呼び出される　5 集めたカンパ200万円はWBPCに訴えられたときのために一応「お預かりする」お金 ://./mMZGkDfgVf / 
助数詞,0.27438721769611335,片倉真二先生、誹謗中傷の件で警察に呼び出される　5 集めたカンパ200万円はWBPCに訴えられたときのために一応「お預かりする」お金 ://./mMZGkDfgVf / 
呼び出す,0.29795295671910227,片倉真二先生、誹謗中傷の件で警察に呼び出される　5 集めたカンパ200万円はWBPCに訴えられたときのために一応「お預かりする」お金 ://./mMZGkDfgVf / 
為る,0.09094865908863248,片倉真二先生、誹謗中傷の件で警察に呼び出される　5 集めたカンパ200万円はWBPCに訴えられたときのために一応「お預かりする」お金 ://./mMZGkDfgVf / 
訴える,0.26181343640408844,片倉真二先生、誹謗中傷の件で警察に呼び出される　5 集めたカンパ200万円はWBPCに訴えられたときのために一応「お預かりする」お金 ://./mMZGkDfgVf / 
誹謗,0.21114227121899257,片倉真二先生、誹謗中傷の件で警察に呼び出される　5 集めたカンパ200万円はWBPCに訴えられたときのために一応「お預かりする」お金 ://./mMZGkDfgVf / 
警察,0.19979053743409728,片倉真二先生、誹謗中傷の件で警察に呼び出される　5 集めたカンパ200万円はWBPCに訴えられたときのために一応「お預かりする」お金 ://./mMZGkDfgVf / 
集める,0.3154960494010739,片倉真二先生、誹謗中傷の件で警察に呼び出される　5 集めたカンパ200万円はWBPCに訴えられたときのために一応「お預かりする」お金 ://./mMZGkDfgVf / 
預かる,0.3632698966412432,片倉真二先生、誹謗中傷の件で警察に呼び出される　5 集めたカンパ200万円はWBPCに訴えられたときのために一応「お預かりする」お金 ://./mMZGkDfgVf / 
performance,0.3774833050789804,思い通りにいかないと暴力！ バカみたいなパフォーマンスやな さっさと辞職しろ / 
パフォーマンス,0.3774833050789804,思い通りにいかないと暴力！ バカみたいなパフォーマンスやな さっさと辞職しろ / 
思い,0.3609341136527918,思い通りにいかないと暴力！ バカみたいなパフォーマンスやな さっさと辞職しろ / 
暴力,0.3609341136527918,思い通りにいかないと暴力！ バカみたいなパフォーマンスやな さっさと辞職しろ / 
為る,0.10034676089917564,思い通りにいかないと暴力！ バカみたいなパフォーマンスやな さっさと辞職しろ / 
行く,0.2532568702517691,思い通りにいかないと暴力！ バカみたいなパフォーマンスやな さっさと辞職しろ / 
辞職,0.40080808035446097,思い通りにいかないと暴力！ バカみたいなパフォーマンスやな さっさと辞職しろ / 
通り,0.3774833050789804,思い通りにいかないと暴力！ バカみたいなパフォーマンスやな さっさと辞職しろ / 
馬鹿,0.2776986898298041,思い通りにいかないと暴力！ バカみたいなパフォーマンスやな さっさと辞職しろ / 
myanmar,0.2913393444591938,なる君によると、ミャンマーで軍事政権に抵抗している民主派はテロリストだそうです ://./sKOSukklkX / 
terrorist,0.3354552735291989,なる君によると、ミャンマーで軍事政権に抵抗している民主派はテロリストだそうです ://./sKOSukklkX / 
そう,0.30208286148906893,なる君によると、ミャンマーで軍事政権に抵抗している民主派はテロリストだそうです ://./sKOSukklkX / 
テロリスト,0.3354552735291989,なる君によると、ミャンマーで軍事政権に抵抗している民主派はテロリストだそうです ://./sKOSukklkX / 
ミャンマー,0.2913393444591938,なる君によると、ミャンマーで軍事政権に抵抗している民主派はテロリストだそうです ://./sKOSukklkX / 
伝聞,0.30208286148906893,なる君によると、ミャンマーで軍事政権に抵抗している民主派はテロリストだそうです ://./sKOSukklkX / 
因る,0.22224545872531432,なる君によると、ミャンマーで軍事政権に抵抗している民主派はテロリストだそうです ://./sKOSukklkX / 
居る,0.14475711761517931,なる君によると、ミャンマーで軍事政権に抵抗している民主派はテロリストだそうです ://./sKOSukklkX / 
抵抗,0.31593366392710764,なる君によると、ミャンマーで軍事政権に抵抗している民主派はテロリストだそうです ://./sKOSukklkX / 
政権,0.2913393444591938,なる君によると、ミャンマーで軍事政権に抵抗している民主派はテロリストだそうです ://./sKOSukklkX / 
民主,0.27513948036753555,なる君によると、ミャンマーで軍事政権に抵抗している民主派はテロリストだそうです ://./sKOSukklkX / 
為る,0.08398495882476395,なる君によると、ミャンマーで軍事政権に抵抗している民主派はテロリストだそうです ://./sKOSukklkX / 
軍事,0.2913393444591938,なる君によると、ミャンマーで軍事政権に抵抗している民主派はテロリストだそうです ://./sKOSukklkX / 
account,0.16657041206903742,【悲報】暇空茜さん「暇空茜を攻撃することが目的のアカウントはすべてフォロワーがたいして増えないし注目されない。知性を感じさせない。頭おかしいガンギマり」 カルピス軍団が目障りで目障りで仕方ない模様 暇さん効いてるの？泣いちゃったの？😭 @himasoraakane ://./Ik8VDXQx8g / 
calpis,0.12340132185060457,【悲報】暇空茜さん「暇空茜を攻撃することが目的のアカウントはすべてフォロワーがたいして増えないし注目されない。知性を感じさせない。頭おかしいガンギマり」 カルピス軍団が目障りで目障りで仕方ない模様 暇さん効いてるの？泣いちゃったの？😭 @himasoraakane ://./Ik8VDXQx8g / 
follower,0.18195264245681758,【悲報】暇空茜さん「暇空茜を攻撃することが目的のアカウントはすべてフォロワーがたいして増えないし注目されない。知性を感じさせない。頭おかしいガンギマり」 カルピス軍団が目障りで目障りで仕方ない模様 暇さん効いてるの？泣いちゃったの？😭 @himasoraakane ://./Ik8VDXQx8g / 
